,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid.coordinates.0,building_centroid.coordinates.1,building_centroid.type,closest_shop,cloud_cover,description,geometry.coordinates.0.0.0,geometry.coordinates.0.0.1,geometry.coordinates.0.1.0,geometry.coordinates.0.1.1,geometry.coordinates.0.10.0,geometry.coordinates.0.10.1,geometry.coordinates.0.11.0,geometry.coordinates.0.11.1,geometry.coordinates.0.12.0,geometry.coordinates.0.12.1,geometry.coordinates.0.2.0,geometry.coordinates.0.2.1,geometry.coordinates.0.3.0,geometry.coordinates.0.3.1,geometry.coordinates.0.4.0,geometry.coordinates.0.4.1,geometry.coordinates.0.5.0,geometry.coordinates.0.5.1,geometry.coordinates.0.6.0,geometry.coordinates.0.6.1,geometry.coordinates.0.7.0,geometry.coordinates.0.7.1,geometry.coordinates.0.8.0,geometry.coordinates.0.8.1,geometry.coordinates.0.9.0,geometry.coordinates.0.9.1,geometry.type,height,humidity,name,request_area_bottom_left.coordinates.0,request_area_bottom_left.coordinates.1,request_area_bottom_left.type,request_area_top_right.coordinates.0,request_area_top_right.coordinates.1,request_area_top_right.type,shops_amount,temperature
459,5bd44a27aef2f0451bff59cc,32а,Еспланадна вулиця,62,,128.00928039802318,Kyiv1,,30.51992912970621,50.43659344084786,Point,67,0.54,,30.5198859,50.436682899999994,30.519976899999996,50.436682,,,,,,,30.5199723,50.4365039,30.519881400000003,50.4365049,30.5198859,50.436682899999994,,,,,,,,,,,Polygon,12.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,51.0,8.91
73,5bd44a27aef2f0451bff584a,,,62,,1069.9009666769457,Kyiv1,,30.51181255563096,50.43990060995435,Point,32,0.54,,30.511619500000002,50.4400932,30.511566700000003,50.439960799999994,30.5121098,50.440014,30.511960300000002,50.4400381,30.511619500000002,50.4400932,30.5115578,50.439938399999996,30.5117032,50.4399149,30.5116184,50.4397021,30.5118364,50.4396669,30.51186,50.4396631,30.511945299999997,50.439876899999994,30.5120485,50.4398602,30.5120602,50.43988970000001,Polygon,24.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,26.0,8.91
444,5bd44a27aef2f0451bff59bd,,,62,,54.06593329191308,Kyiv1,,30.51895914968595,50.433505785192004,Point,277,0.54,,30.5188938,50.4334782,30.5190268,50.4334814,,,,,,,30.5190215,50.4335344,30.518893100000003,50.4335297,30.5188938,50.4334782,,,,,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,27.0,8.91
12,5bd44a27aef2f0451bff580d,23/1,Льва Толстого вулиця,71,,1500.3015768601795,Kyiv1,apartments,30.506626783823233,50.4406966218891,Point,269,0.54,,30.507199,50.440812799999996,30.507141100000002,50.4406615,,,,,,,30.506739500000002,50.4407206,30.506342100000005,50.440489,30.506232,50.440424799999995,30.506076899999996,50.4405434,30.5061778,50.4406049,30.506673,50.4408898,30.507199,50.440812799999996,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,3.0,8.98
238,5bd44a27aef2f0451bff58ef,50a,Жилянська вулиця,71,,399.58542378144506,Kyiv1,,30.50657276728621,50.43464933424463,Point,230,0.54,,30.5064348,50.4347091,30.5064697,50.434703799999994,30.5064348,50.4347091,,,,,30.506506400000003,50.4346982,30.506533,50.434768700000006,30.506691800000002,50.43474439999999,30.506669300000002,50.4346847,30.506738199999997,50.4346742,30.506689,50.4345436,30.5064256,50.4345838,30.506389600000002,50.4345894,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,12.0,8.98
445,5bd44a27aef2f0451bff59be,3,Льва Толстого вулиця,62,,341.9890672030725,Kyiv1,,30.515034233633752,50.43945200277589,Point,27,0.54,,30.515164799999997,50.43936179999999,30.5152123,50.439495,,,,,,,30.5149033,50.4395419,30.514855999999998,50.439409399999995,30.515164799999997,50.43936179999999,,,,,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,45.0,8.91
192,5bd44a27aef2f0451bff58c1,15,Антоновича вулиця,62,,472.58664286905054,Kyiv1,,30.514071798716817,50.43762206746603,Point,41,0.54,,30.514108399999998,50.4377126,30.5141082,50.437688,,,,,,,30.514278499999996,50.4376876,30.5142777,50.4375619,30.5141103,50.437562299999996,30.51411,50.4375281,30.513899600000006,50.4375287,30.513900800000002,50.437713200000005,30.514108399999998,50.4377126,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,59.0,8.91
224,5bd44a27aef2f0451bff58e1,30,Велика Васильківська вулиця,62,,535.9419178122705,Kyiv1,,30.51565337900195,50.43838140215678,Point,36,0.54,,30.515827299999998,50.438486,30.515827,50.4384482,30.515827299999998,50.438486,,,,,30.515825899999996,50.438337,30.515825399999997,50.4382763,30.5155925,50.4382771,30.5155929,50.4383265,30.515412899999994,50.4383271,30.515413899999995,50.438426799999995,30.5155772,50.438426299999996,30.5155777,50.438487,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,64.0,8.91
470,5bd44a27aef2f0451bff59d7,15,,71,,245.13926970194947,Kyiv1,,30.50707501049991,50.436806149722024,Point,114,0.54,,30.506940000000004,50.436756,30.506986100000002,50.436887799999994,,,,,,,30.507209600000003,50.436856799999994,30.507164000000003,50.4367242,30.506940000000004,50.436756,,,,,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,18.0,8.98
27,5bd44a27aef2f0451bff581c,7,Тарасівська вулиця,71,,1560.1451822931297,Kyiv1,,30.507992498713822,50.43841062672001,Point,118,0.54,,30.507771999999996,50.4386988,30.507589799999998,50.438219200000006,30.507771999999996,50.4386988,,,,,30.507776,50.438190500000005,30.5078298,50.4383321,30.5083695,50.4382489,30.508478000000004,50.438534499999996,30.5083208,50.43855870000001,30.508269199999997,50.4384229,30.5078602,50.438486,30.507931699999997,50.4386742,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,23.0,8.98
384,5bd44a27aef2f0451bff5981,97/37,,71,,321.59404653767444,Kyiv1,,30.50856997689595,50.43362051919516,Point,40,0.54,,30.508552,50.433764700000005,30.5086961,50.4337407,,,,,,,30.508588,50.433476399999996,30.508443800000002,50.4335003,30.5084652,50.433552500000005,30.508552,50.433764700000005,,,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,15.0,8.98
457,5bd44a27aef2f0451bff59ca,,Пушкінська вулиця,62,,71.47965668431137,Kyiv1,,30.516056801798204,50.44050994198085,Point,10,0.54,,30.5160042,50.4405529,30.515989899999997,50.440521399999994,,,,,,,30.515975800000003,50.4404901,30.516111,50.440467,30.516123200000003,50.4404972,30.516136499999998,50.440530200000005,30.5160042,50.4405529,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,37.0,8.91
116,5bd44a27aef2f0451bff5875,33а,Шота Руставелі вулиця,62,,392.565261550192,Kyiv1,,30.518771645563522,50.43703391421236,Point,74,0.54,,30.518635800000002,50.4371336,30.518639899999997,50.436941999999995,,,,,,,30.5188703,50.436944200000006,30.5188697,50.436970200000005,30.518954700000002,50.436971,30.5189529,50.437048,30.518856699999997,50.437047,30.5188545,50.43713579999999,30.518635800000002,50.4371336,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,71.0,8.91
50,5bd44a27aef2f0451bff5833,76,,71,,479.8038864477703,Kyiv1,,30.509527080118545,50.437132604483224,Point,20,0.54,,30.509545000000003,50.4369348,30.5095708,50.4370165,,,,,,,30.5096647,50.4373102,30.5095092,50.43733029999999,30.509389600000002,50.436954899999996,30.509545000000003,50.4369348,,,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,30.0,8.98
350,5bd44a27aef2f0451bff595f,31,,71,,1452.2686889137094,Kyiv1,,30.50955060783549,50.4337447473151,Point,30,0.54,,30.509215299999997,50.4335244,30.509219599999998,50.433664799999995,30.509215299999997,50.4335244,,,,,30.509218800000003,50.4336959,30.5092232,50.4338816,30.510019099999997,50.4338669,30.510019899999996,50.4338351,30.5100165,50.433696000000005,30.509463300000004,50.4336998,30.509463399999998,50.4336668,30.509462300000003,50.4335198,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,15.0,8.98
294,5bd44a27aef2f0451bff5927,,,71,,5106.871498061033,Kyiv1,,30.51023019188468,50.43261012784274,Point,228,0.54,,30.5098289,50.4330131,30.509830600000004,50.43252929999999,,,,,,,30.5098327,50.4323295,30.5098406,50.432203200000004,30.5106349,50.432207899999995,30.510623300000002,50.4330177,30.5098289,50.4330131,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,8.0,8.98
190,5bd44a27aef2f0451bff58bf,11,Антоновича вулиця,62,,243.52322416094296,Kyiv1,,30.514006575066205,50.438027355955384,Point,32,0.54,,30.5139032,50.4381018,30.513902299999998,50.4379534,,,,,,,30.514109899999998,50.4379529,30.5141109,50.4381013,30.5139032,50.4381018,,,,,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,62.0,8.91
180,5bd44a27aef2f0451bff58b5,12,Велика Васильківська вулиця,62,,631.8259685815997,Kyiv1,,30.518634405946244,50.440528206437826,Point,38,0.54,,30.5185113,50.4404996,30.5186728,50.4403528,,,,,,,30.518725099999997,50.440376799999996,30.518829600000004,50.4404251,30.518881800000003,50.4404492,30.518729999999998,50.4405824,30.5185922,50.4407033,30.518387199999996,50.4406085,30.5185113,50.4404996,,,Polygon,18.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,39.0,8.91
426,5bd44a27aef2f0451bff59ab,,,62,,683.5468505754873,Kyiv1,,30.52043093859603,50.434613218050394,Point,69,0.54,,30.520340899999997,50.4344349,30.520291600000004,50.4344579,,,,,,,30.520142,50.4345277,30.5203278,50.4346643,30.520574,50.434793299999995,30.5206789,50.4347073,30.520716399999998,50.4346766,30.5205103,50.4345648,30.520340899999997,50.4344349,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,24.0,8.91
83,5bd44a27aef2f0451bff5854,8б,Антоновича вулиця,62,,388.5630445956908,Kyiv1,,30.51179901950368,50.43865874854182,Point,126,0.54,,30.5120233,50.4386824,30.511976,50.438567799999994,,,,,,,30.511574699999997,50.4386351,30.5116221,50.4387497,30.5120233,50.4386824,,,,,,,,,,,Polygon,9.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,37.0,8.91
64,5bd44a27aef2f0451bff5841,44б,Саксаганського вулиця,71,,582.100933438156,Kyiv1,apartments,30.50847413759785,50.436680307828865,Point,114,0.54,,30.5082336,50.4367907,30.508179,50.43666279999999,,,,,,,30.508281300000004,50.436644799999996,30.5084947,50.436608,30.508714899999998,50.4365701,30.508769399999995,50.436698,30.508345799999997,50.4367712,30.5082336,50.4367907,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,24.0,8.98
464,5bd44a27aef2f0451bff59d1,94б,,71,,182.4979567633203,Kyiv1,apartments,30.507840107561336,50.43372504287746,Point,43,0.54,,30.5077398,50.433656,30.507786499999998,50.433776,,,,,,,30.507800699999997,50.4338135,30.507949,50.4337903,30.507937300000002,50.4337599,30.507925099999998,50.4337618,30.507876300000003,50.433635100000004,30.5077398,50.433656,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,13.0,8.98
42,5bd44a27aef2f0451bff582b,3,Паньківська вулиця,71,,1045.9483115462717,Kyiv1,,30.50609667545745,50.44034059068432,Point,243,0.54,,30.5057368,50.440363,30.506076899999996,50.4405434,,,,,,,30.506232,50.440424799999995,30.5064456,50.4402615,30.5062239,50.440144000000004,30.506028499999996,50.4402935,30.505909999999997,50.44023060000001,30.5057368,50.440363,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,3.0,8.98
357,5bd44a27aef2f0451bff5966,76б,Володимирська вулиця,71,,504.1054247448719,Kyiv1,apartments,30.508944788049675,50.43709745946847,Point,71,0.54,,30.5087342,50.4370533,30.5087837,50.4372092,,,,,,,30.5091282,50.4371649,30.509103999999997,50.4370886,30.5091321,50.437084999999996,30.5090972,50.436975,30.508921299999997,50.4369977,30.5089309,50.437028000000005,30.5087342,50.4370533,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,24.0,8.98
203,5bd44a27aef2f0451bff58cc,40,Велика Васильківська вулиця,62,,597.4976069192438,Kyiv1,,30.5156399501996,50.43741127867688,Point,23,0.54,,30.5158186,50.4375232,30.5158182,50.4374789,30.5155835,50.437523999999996,30.5158186,50.4375232,,,30.515816700000002,50.4373165,30.5158165,50.4372941,30.5156094,50.4372949,30.5156096,50.4373177,30.515609899999998,50.437342799999996,30.515411600000004,50.4373435,30.515412899999994,50.4374792,30.5155831,50.437478600000006,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,69.0,8.91
94,5bd44a27aef2f0451bff585f,10,Велика Васильківська вулиця,62,,1065.9233286189572,Kyiv1,,30.519327396695644,50.44082963085965,Point,109,0.54,,30.519565500000002,50.4410583,30.5194298,50.4406805,,,,,,,30.519206,50.4405687,30.5190274,50.4407133,30.519104,50.440757299999994,30.5192375,50.440833399999995,30.519302500000002,50.4410592,30.519313,50.44109470000001,30.519565500000002,50.4410583,,,Polygon,12.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,35.0,8.91
315,5bd44a27aef2f0451bff593c,1/13а,Рогнідинська вулиця,62,,460.8094568597203,Kyiv1,,30.519982965944386,50.43992065619502,Point,22,0.54,,30.5202293,50.439986,30.5201351,50.4400716,30.5202293,50.439986,,,,,30.5199809,50.4400028,30.5197571,50.4399028,30.519834600000003,50.43983239999999,30.5198573,50.439811799999994,30.5199146,50.4397597,30.520043199999996,50.439817100000006,30.5199776,50.439879,30.5201189,50.4399421,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,40.0,8.91
254,5bd44a27aef2f0451bff58ff,25,,62,,383.1437858814082,Kyiv1,,30.51505178178572,50.4357222979129,Point,67,0.54,,30.5148963,50.4358004,30.515175199999998,50.435799700000004,,,,,,,30.5152082,50.4357996,30.515207399999998,50.435675700000004,30.5152072,50.4356443,30.515170299999998,50.4356441,30.514895199999998,50.4356452,30.5148963,50.4358004,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,51.0,8.91
221,5bd44a27aef2f0451bff58de,30в,Велика Васильківська вулиця,62,,190.77887966899326,Kyiv1,,30.514917283654142,50.43839951867066,Point,103,0.54,,30.514861,50.438501,30.5148543,50.438317100000006,,,,,,,30.514853600000002,50.438299799999996,30.514973600000005,50.438297999999996,30.5149767,50.4383848,30.5149809,50.4384993,30.514861,50.438501,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,59.0,8.91
439,5bd44a27aef2f0451bff59b8,,,62,,394.43074692888086,Kyiv1,shop,30.516850939572002,50.432274872733935,Point,125,0.54,,30.5167359,50.432390000000005,30.516734200000002,50.4321626,,,,,,,30.516887199999996,50.4321622,30.5168875,50.4322008,30.516992600000005,50.4322004,30.516993199999998,50.4322716,30.516993699999997,50.4323468,30.5168821,50.4323471,30.5168825,50.4323896,30.5167359,50.432390000000005,Polygon,6.0,0.73,Каси НСК «Олімпійський»,30.506201,50.432388,Point,30.520749,50.440698,Point,13.0,8.91
168,5bd44a27aef2f0451bff58a9,24,Велика Васильківська вулиця,62,,869.9690782126022,Kyiv1,,30.515654763331156,50.439153067034816,Point,36,0.54,,30.5155832,50.4390584,30.5155232,50.4392418,30.5156195,50.4388898,30.5156149,50.4389112,30.5155832,50.4390584,30.515486499999998,50.4393123,30.5155343,50.4394461,30.5156424,50.439423299999994,30.5156825,50.439391799999996,30.5157234,50.4392684,30.515783399999997,50.439085,30.515825399999997,50.438911600000004,30.5158309,50.438889,Polygon,21.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,56.0,8.91
450,5bd44a27aef2f0451bff59c3,,,71,,131.05436820652673,Kyiv1,,30.507582732385746,50.436095150441645,Point,3,0.54,,30.507726899999998,50.4360992,30.507699100000004,50.4360409,,,,,,,30.5074386,50.4360911,30.5074663,50.4361494,30.507726899999998,50.4360992,,,,,,,,,,,Polygon,6.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,21.0,8.98
298,5bd44a27aef2f0451bff592b,82а,,71,,573.2683066772382,Kyiv1,,30.50870125754241,50.43521769866898,Point,137,0.54,,30.508668,50.435405200000005,30.508639000000002,50.4353299,,,,,,,30.508535600000002,50.4350612,30.508734499999996,50.4350302,30.5088227,50.4352592,30.5088381,50.4352992,30.508857899999995,50.435351000000004,30.5088669,50.435374200000005,30.508668,50.435405200000005,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,23.0,8.98
228,5bd44a27aef2f0451bff58e5,6,Льва Толстого вулиця,62,,408.8939590051948,Kyiv1,,30.51504071398612,50.43989104050465,Point,69,0.54,,30.514984000000002,50.4399961,30.514968800000002,50.4399532,,,,,,,30.5148865,50.4399654,30.514840999999997,50.439843700000004,30.515196500000002,50.4397941,30.515236199999997,50.4399025,30.515138899999997,50.439916499999995,30.5151583,50.439971,30.514984000000002,50.4399961,,,Polygon,18.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,43.0,8.91
290,5bd44a27aef2f0451bff5923,33,Саксаганського вулиця,62,,584.8624378656784,Kyiv1,,30.513260672152768,50.43566827529279,Point,27,0.54,,30.513073,50.4357805,30.5130734,50.4356297,,,,,,,30.5131798,50.435629799999994,30.51318,50.4355353,30.5134163,50.4355355,30.513415600000002,50.4357809,30.513093100000003,50.4357805,30.513073,50.4357805,,,,,Polygon,18.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,47.0,8.91
369,5bd44a27aef2f0451bff5972,24,Антоновича вулиця,62,,1464.9333404065908,Kyiv1,,30.513227706326532,50.436499260661506,Point,28,0.54,,30.5132267,50.4367162,30.5134499,50.4367156,30.513215999999996,50.436530600000005,30.5131075,50.436531,30.513106899999997,50.4364421,30.5134489,50.4365782,30.5134477,50.436412,30.5134464,50.436224700000004,30.5132039,50.4362255,30.5132043,50.4362696,30.513112,50.4362698,30.513112899999996,50.4363966,30.5132151,50.4363963,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,49.0,8.91
345,5bd44a27aef2f0451bff595a,,,71,,333.7582654434551,Kyiv1,,30.51020183340467,50.43465723251546,Point,138,0.54,,30.5100602,50.4345833,30.510066,50.4347354,,,,,,,30.5103434,50.4347312,30.5103387,50.43460579999999,30.5103376,50.434579,30.510237100000005,50.434580600000004,30.5100602,50.4345833,,,,,,,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,23.0,8.98
318,5bd44a27aef2f0451bff593f,30,,71,,745.6224447317046,Kyiv1,,30.506009884353727,50.435917558949974,Point,89,0.54,,30.505987199999996,50.4360026,30.5057877,50.4360336,30.506002600000002,50.436042900000004,30.505987199999996,50.4360026,,,30.5057309,50.435885,30.5059614,50.435849299999994,30.505950199999997,50.43582,30.505940600000002,50.4357934,30.5061602,50.435761299999996,30.506172499999998,50.435795500000005,30.506252500000002,50.436004,30.5060776,50.4360335,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,13.0,8.98
313,5bd44a27aef2f0451bff593a,1/13,Велика Васильківська вулиця,62,,363.17464462669295,Kyiv1,,30.519824346717968,50.44003174212066,Point,34,0.54,,30.5198846,50.4401771,30.5197787,50.440129799999994,,,,,,,30.5198203,50.4400921,30.5196382,50.4400107,30.5197571,50.4399028,30.5199809,50.4400028,30.519907500000002,50.4400694,30.5199717,50.4400981,30.5198846,50.4401771,,,Polygon,18.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,40.0,8.91
307,5bd44a27aef2f0451bff5934,33в,Антоновича вулиця,62,,807.0925351455147,Kyiv1,commercial,30.51483386491632,50.4349502747153,Point,130,0.54,,30.514726300000003,50.435097799999994,30.515095799999997,50.4350968,30.5147256,50.434983200000005,30.514726300000003,50.435097799999994,,,30.5150951,50.434976899999995,30.514943699999996,50.4349773,30.5149429,50.4348354,30.5148368,50.4348356,30.5148364,50.4347704,30.514632399999996,50.4347709,30.5146333,50.4349137,30.5146337,50.4349835,Polygon,15.0,0.73,Максим,30.506201,50.432388,Point,30.520749,50.440698,Point,48.0,8.91
281,5bd44a27aef2f0451bff591a,72,,62,,2132.8991032209856,Kyiv1,,30.515236105081893,50.432203583093774,Point,41,0.54,,30.5156061,50.4322203,30.5143255,50.4322211,30.515604800000002,50.4323908,30.5156061,50.4322203,,,30.5143245,50.432086600000005,30.5153604,50.432084499999995,30.5154587,50.4320843,30.515834499999997,50.432083899999995,30.515834499999997,50.4320969,30.515835,50.432238899999994,30.5158348,50.4325049,30.5156076,50.432505299999995,Polygon,27.0,0.73,ТЦ Олімпійський,30.506201,50.432388,Point,30.520749,50.440698,Point,13.0,8.91
378,5bd44a27aef2f0451bff597b,66,,62,,625.2175882497279,Kyiv1,,30.51572292948133,50.433003175819614,Point,21,0.54,,30.515608299999997,50.43317570000001,30.515608899999997,50.4328299,,,,,,,30.515836100000005,50.432829600000005,30.5158364,50.4328814,30.515836600000004,50.43291970000001,30.5158369,50.432972899999996,30.515837199999996,50.4330253,30.5158377,50.4331015,30.5158391,50.433175899999995,30.515608299999997,50.43317570000001,Polygon,15.0,0.73,,30.506201,50.432388,Point,30.520749,50.440698,Point,16.0,8.91
